State,deaths,cases
Barnstable,538.0,21021
Berkshire,335.0,11534
Bristol,1970.0,92887
Dukes,0.0,2062
Essex,2627.0,128724
Franklin,126.0,4482
Hampden,1720.0,74098
Hampshire,331.0,13513
Middlesex,4022.0,180554
Nantucket,0.0,2014
Norfolk,1908.0,72378
Plymouth,1602.0,68655
Suffolk,1952.0,117320
Unknown,13.0,69245
Worcester,2490.0,111102
