State,deaths,cases
Atlantic,807.0,42782
Bergen,3041.0,128134
Burlington,989.0,61365
Camden,1497.0,74912
Cape May,246.0,13885
Cumberland,495.0,23110
Essex,3183.0,112889
Gloucester,759.0,43075
Hudson,2414.0,102374
Hunterdon,196.0,13680
Mercer,1048.0,43348
Middlesex,2506.0,114193
Monmouth,1790.0,102443
Morris,1328.0,64683
Ocean,2418.0,105846
Passaic,2051.0,86748
Salem,214.0,8951
Somerset,896.0,37821
Sussex,359.0,20192
Union,2065.0,84447
Unknown,0.0,562
Warren,266.0,14161
