State,deaths,cases
Carson City,175.0,9523
Churchill,86.0,4331
Clark,6308.0,358791
Douglas,72.0,5145
Elko,122.0,9622
Esmeralda,2.0,62
Eureka,1.0,250
Humboldt,39.0,3198
Lander,16.0,864
Lincoln,5.0,715
Lyon,127.0,7303
Mineral,14.0,648
Nye,173.0,5094
Pershing,27.0,1194
Storey,8.0,239
Unknown,2.0,0
Washoe,996.0,69660
White Pine,18.0,1443
